 	no	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory	x_corr	y_corr	Time	SDx	SDy
35	82832	21.427	46.485	1690.028	1618.020	0.605	0.533	637	90	-0.109	-0.101	95.550	0.064	0.058
36	82833	21.138	45.699	1690.184	1618.064	0.655	0.569	638	90	0.133	-0.021	95.700	0.070	0.059
37	82834	21.633	43.489	1690.096	1618.025	0.672	0.517	639	90	-0.029	-0.091	95.850	0.067	0.052
38	82835	20.914	49.587	1690.111	1618.018	0.651	0.535	640	90	0.011	-0.118	96.000	0.067	0.052
39	82836	20.965	52.887	1690.121	1617.998	0.600	0.525	641	90	0.022	-0.134	96.150	0.066	0.052
40	82837	21.078	48.317	1690.099	1618.014	0.662	0.513	642	90	-0.003	-0.126	96.300	0.061	0.049
41	82838	21.196	44.550	1690.144	1617.986	0.716	0.543	643	90	0.074	-0.173	96.450	0.062	0.052
42	82839	21.142	47.887	1690.147	1618.033	0.669	0.554	644	90	0.069	-0.122	96.600	0.061	0.048
43	82840	20.924	43.799	1690.182	1618.035	0.653	0.522	645	90	0.126	-0.114	96.750	0.065	0.047
44	82841	21.201	46.435	1690.120	1617.978	0.661	0.537	646	90	0.010	-0.194	96.900	0.065	0.052
45	82842	20.826	46.381	1690.053	1618.068	0.663	0.515	647	90	-0.096	-0.053	97.050	0.068	0.052
46	82843	21.511	47.848	1690.143	1618.074	0.632	0.527	649	90	0.046	-0.042	97.350	0.065	0.047
47	82844	20.917	47.316	1690.171	1618.109	0.683	0.534	650	90	0.069	-0.014	97.500	0.066	0.051
48	82845	21.147	42.635	1690.142	1618.027	0.716	0.538	651	90	0.019	-0.102	97.650	0.063	0.047
49	82846	20.941	43.405	1690.160	1618.050	0.679	0.565	652	90	0.072	-0.078	97.800	0.064	0.047
50	82847	21.259	47.222	1690.121	1617.978	0.651	0.541	653	90	-7.000E-4	-0.181	97.950	0.064	0.050
51	82848	21.041	44.728	1690.032	1618.006	0.665	0.501	654	90	-0.142	-0.128	98.100	0.073	0.050
52	82849	20.970	50.063	1690.177	1618.065	0.635	0.577	655	90	0.053	-0.046	98.250	0.073	0.051
53	82850	21.329	42.760	1690.098	1618.083	0.688	0.560	656	90	-0.053	-0.013	98.400	0.074	0.054
54	82851	21.110	42.763	1690.121	1618.031	0.645	0.584	657	90	-0.019	-0.096	98.550	0.073	0.054
55	82852	21.263	45.525	1690.136	1617.982	0.654	0.548	658	90	0.011	-0.208	98.700	0.067	0.059
56	82853	21.066	41.722	1690.178	1618.104	0.764	0.525	659	90	0.094	0.032	98.850	0.064	0.064
57	82854	21.147	40.282	1690.115	1617.980	0.718	0.569	660	90	-0.024	-0.213	99.000	0.064	0.068
58	82855	20.789	44.857	1690.115	1618.029	0.639	0.518	661	90	0.008	-0.115	99.150	0.064	0.068
59	82856	20.451	42.819	1690.202	1618.041	0.720	0.538	662	90	0.123	-0.058	99.300	0.069	0.069
60	82857	21.163	42.250	1690.089	1618.047	0.672	0.516	663	90	-0.077	-0.038	99.450	0.072	0.070
61	82858	21.269	47.326	1690.157	1618.052	0.605	0.581	664	90	0.066	-0.062	99.600	0.072	0.068
62	82859	20.880	40.832	1690.134	1617.986	0.704	0.526	666	90	0.035	-0.168	99.900	0.071	0.070
63	82860	20.954	49.468	1690.186	1617.996	0.626	0.532	667	90	0.104	-0.141	100.050	0.069	0.071
64	82861	21.134	43.482	1690.130	1617.994	0.654	0.536	668	90	-0.001	-0.154	100.200	0.069	0.068
65	82862	21.120	44.607	1690.125	1618.059	0.662	0.507	669	90	-0.016	-0.040	100.350	0.065	0.069
66	82863	21.032	48.852	1690.168	1618.043	0.596	0.503	670	90	0.083	-0.061	100.500	0.066	0.068
67	82864	21.391	43.819	1690.199	1618.006	0.625	0.536	671	90	0.166	-0.138	100.650	0.073	0.066
68	82865	20.985	46.909	1690.128	1618.033	0.668	0.539	672	90	0.032	-0.061	100.800	0.073	0.067
69	82866	21.339	43.073	1690.104	1618.057	0.642	0.521	673	90	-0.040	-0.046	100.950	0.074	0.068
70	82867	21.179	43.783	1690.074	1617.968	0.699	0.576	674	90	-0.024	-0.174	101.100	0.074	0.067
71	82868	20.761	45.519	1690.155	1617.985	0.697	0.509	675	90	0.083	-0.162	101.250	0.065	0.068
72	82869	21.233	44.179	1690.094	1617.966	0.668	0.503	676	90	-0.021	-0.178	101.400	0.066	0.070
73	82870	21.348	43.357	1690.127	1618.024	0.687	0.580	677	90	0.043	-0.082	101.550	0.063	0.066
74	82871	21.311	48.681	1690.068	1617.966	0.641	0.536	678	90	-0.046	-0.157	101.700	0.064	0.067
75	82872	21.022	43.436	1690.075	1618.064	0.637	0.530	679	90	-0.024	-0.014	101.850	0.065	0.066
76	82873	21.512	41.843	1689.970	1617.919	0.692	0.460	680	90	-0.206	-0.237	102.000	0.082	0.065
77	82874	20.943	45.308	1690.044	1617.962	0.642	0.565	681	90	-0.075	-0.170	102.150	0.084	0.062
78	82875	21.077	47.021	1690.036	1617.964	0.627	0.526	682	90	-0.094	-0.155	102.300	0.087	0.063
79	82876	21.356	46.962	1690.040	1617.944	0.630	0.514	683	90	-0.109	-0.214	102.450	0.086	0.065
80	82877	21.048	46.520	1690.118	1618.071	0.660	0.534	684	90	0.042	0.011	102.600	0.085	0.070
81	82878	21.357	46.596	1690.143	1618.032	0.623	0.524	685	90	0.120	-0.064	102.750	0.088	0.069
82	82879	21.713	49.216	1690.123	1617.991	0.621	0.538	686	90	0.080	-0.112	102.900	0.089	0.068
83	82880	21.034	47.046	1690.056	1618.014	0.619	0.528	687	90	-0.034	-0.099	103.050	0.087	0.068
84	82881	21.168	49.016	1690.049	1617.945	0.653	0.521	688	90	-0.043	-0.192	103.200	0.087	0.070
85	82882	20.904	47.017	1690.124	1618.014	0.636	0.532	689	90	0.085	-0.080	103.350	0.089	0.068
86	82883	21.262	49.813	1690.159	1618.076	0.648	0.535	690	90	0.120	0.027	103.500	0.091	0.075
87	82884	21.150	45.802	1690.099	1618.032	0.638	0.551	692	90	0.038	-0.072	103.800	0.084	0.075
88	82885	20.810	40.328	1690.119	1618.046	0.752	0.550	693	90	0.022	-0.003	103.950	0.083	0.078
89	82886	20.720	47.037	1690.140	1618.009	0.651	0.524	694	90	0.035	-0.098	104.100	0.083	0.077
90	82887	21.240	45.971	1690.106	1618.020	0.637	0.553	695	90	-0.013	-0.069	104.250	0.083	0.076
91	82888	20.721	41.065	1690.094	1618.006	0.706	0.544	696	90	-0.014	-0.067	104.400	0.081	0.075
92	82889	20.915	44.684	1690.191	1618.011	0.701	0.525	697	90	0.133	-0.069	104.550	0.086	0.073
93	82890	21.366	49.462	1690.130	1618.008	0.646	0.472	698	90	0.016	-0.062	104.700	0.086	0.074
94	82891	21.282	43.656	1690.054	1617.926	0.688	0.549	699	90	-0.083	-0.182	104.850	0.087	0.075
95	82892	21.126	52.477	1690.178	1617.944	0.601	0.514	700	90	0.120	-0.144	105.000	0.091	0.073
96	82893	21.277	46.924	1690.075	1618.003	0.622	0.573	701	90	-0.064	-0.042	105.150	0.078	0.067
97	82894	21.282	50.099	1690.104	1618.011	0.651	0.513	702	90	-0.021	-0.067	105.300	0.076	0.065
98	82895	21.206	46.423	1690.100	1617.999	0.592	0.495	703	90	0.005	-0.072	105.450	0.071	0.063
99	82896	21.206	46.781	1690.115	1617.936	0.656	0.557	704	90	0.005	-0.179	105.600	0.065	0.059
100	82897	21.175	51.662	1690.121	1617.968	0.614	0.512	705	90	0.026	-0.118	105.750	0.065	0.056
101	82898	20.769	50.255	1690.176	1617.950	0.630	0.552	706	90	0.102	-0.146	105.900	0.063	0.057
102	82899	21.448	45.096	1690.100	1618.032	0.666	0.560	707	90	-0.019	-0.032	106.050	0.063	0.058
103	82900	20.822	49.852	1690.109	1618.028	0.641	0.533	708	90	-0.011	-0.027	106.200	0.062	0.060
104	82901	21.150	44.559	1690.125	1618.013	0.670	0.521	709	90	0.014	-0.083	106.350	0.060	0.054
105	82902	21.104	49.827	1690.103	1618.085	0.661	0.506	710	90	-0.030	0.016	106.500	0.060	0.058
106	82903	20.729	49.102	1690.128	1617.982	0.621	0.536	711	90	0.032	-0.110	106.650	0.055	0.053
107	82904	21.085	43.744	1690.136	1617.993	0.678	0.549	713	90	0.037	-0.102	106.950	0.055	0.054
108	82905	21.149	50.878	1690.129	1617.988	0.617	0.515	714	90	0.034	-0.130	107.100	0.055	0.051
109	82906	21.308	53.838	1690.068	1618.043	0.646	0.526	715	90	-0.067	-0.038	107.250	0.058	0.052
110	82907	21.056	60.217	1690.127	1618.044	0.607	0.523	716	90	0.011	-0.045	107.400	0.057	0.053
111	82908	21.315	59.426	1690.080	1618.061	0.623	0.527	717	90	-0.056	-0.005	107.550	0.059	0.056
112	82909	20.864	55.910	1690.103	1618.061	0.695	0.544	718	90	-0.030	-0.013	107.700	0.052	0.058
113	82910	21.749	60.013	1690.093	1618.039	0.647	0.508	719	90	-0.019	-0.045	107.850	0.052	0.058
114	82911	21.056	60.115	1690.080	1618.093	0.627	0.538	720	90	-0.066	0.045	108.000	0.051	0.059
115	82912	21.308	58.059	1690.116	1618.073	0.612	0.519	721	90	0.018	-0.003	108.150	0.042	0.058
116	82913	21.002	63.298	1690.065	1618.056	0.599	0.559	722	90	-0.048	-0.011	108.300	0.041	0.059
117	82914	20.936	54.655	1690.100	1618.072	0.665	0.563	723	90	0.003	0.019	108.450	0.041	0.061
118	82915	20.947	56.854	1690.135	1618.089	0.643	0.540	724	90	0.019	0.008	108.600	0.041	0.062
119	82916	21.498	55.876	1690.040	1618.033	0.619	0.566	725	90	-0.088	-0.070	108.750	0.046	0.055
120	82917	21.258	53.582	1690.061	1618.018	0.665	0.548	726	90	-0.104	-0.102	108.900	0.050	0.054
121	82918	21.233	61.366	1690.061	1618.073	0.620	0.548	727	90	-0.083	-0.003	109.050	0.044	0.049
122	82919	21.276	62.063	1690.065	1618.049	0.602	0.534	728	90	-0.091	-0.067	109.200	0.046	0.049
123	82920	21.214	62.682	1690.049	1618.082	0.639	0.543	729	90	-0.083	0.010	109.350	0.048	0.050
124	82921	20.900	65.195	1690.108	1618.027	0.613	0.566	730	90	-0.011	-0.069	109.500	0.047	0.050
125	82922	21.525	59.252	1690.089	1618.058	0.637	0.514	731	90	-0.066	-0.030	109.650	0.048	0.048
126	82923	20.821	60.529	1690.087	1618.019	0.641	0.562	732	90	-0.018	-0.120	109.800	0.045	0.049
127	82924	21.406	60.901	1690.081	1618.104	0.640	0.510	733	90	-0.024	0.040	109.950	0.042	0.050
128	82925	21.056	62.183	1690.042	1618.043	0.614	0.543	734	90	-0.118	-0.083	110.100	0.042	0.046
129	82926	21.534	56.877	1690.085	1618.033	0.630	0.518	735	90	-0.045	-0.082	110.250	0.042	0.047
130	82927	21.510	56.403	1690.035	1618.049	0.648	0.568	736	90	-0.157	-0.056	110.400	0.047	0.048
131	82928	21.361	59.412	1690.051	1618.081	0.593	0.535	737	90	-0.094	1.000E-4	110.550	0.048	0.048
132	82929	21.275	58.811	1690.048	1618.040	0.622	0.543	738	90	-0.082	-0.053	110.700	0.048	0.048
133	82930	21.191	57.027	1690.126	1618.025	0.640	0.549	739	90	0.026	-0.085	110.850	0.050	0.049
134	82931	21.009	55.753	1690.107	1618.047	0.673	0.547	740	90	0.003	-0.062	111.000	0.052	0.045
135	82932	21.532	58.528	1690.050	1618.014	0.609	0.559	741	90	-0.096	-0.075	111.150	0.050	0.045
136	82933	21.226	57.174	1690.138	1617.985	0.645	0.540	742	90	0.034	-0.136	111.300	0.054	0.049
137	82934	21.483	57.191	1690.115	1618.046	0.619	0.542	743	90	4.000E-4	-0.043	111.450	0.054	0.046
138	82935	21.339	62.431	1690.047	1618.001	0.646	0.530	744	90	-0.130	-0.109	111.600	0.054	0.045
139	82936	21.499	59.504	1690.060	1618.018	0.629	0.557	745	90	-0.074	-0.094	111.750	0.053	0.046
140	82937	21.643	62.043	1690.130	1618.072	0.654	0.528	746	90	0.046	0.027	111.900	0.057	0.049
141	82938	21.768	56.317	1690.066	1617.966	0.618	0.547	747	90	-0.110	-0.138	112.050	0.058	0.050
142	82939	21.454	60.957	1690.089	1617.980	0.636	0.506	748	90	-0.070	-0.139	112.200	0.058	0.053
143	82940	21.636	65.249	1690.146	1618.002	0.575	0.524	749	90	0.043	-0.096	112.350	0.061	0.051
144	82941	21.278	60.915	1690.120	1617.995	0.622	0.535	750	90	0.003	-0.106	112.500	0.062	0.051
145	82942	21.540	55.148	1690.096	1618.042	0.628	0.551	751	90	-0.016	-0.061	112.650	0.062	0.050
146	82943	21.397	64.154	1690.111	1618.002	0.615	0.556	752	90	-0.022	-0.099	112.800	0.062	0.050
147	82944	21.349	57.265	1690.103	1618.040	0.671	0.547	753	90	-0.014	-0.006	112.950	0.062	0.045
148	82945	21.635	66.799	1690.116	1618.049	0.588	0.520	754	90	0.018	-0.016	113.100	0.061	0.047
149	82946	21.005	58.638	1690.110	1618.023	0.668	0.544	755	90	-0.021	-0.059	113.250	0.061	0.047
150	82947	21.350	64.496	1690.115	1617.970	0.630	0.527	756	90	0.006	-0.128	113.400	0.055	0.048
151	82948	21.580	60.998	1690.114	1617.981	0.623	0.556	757	90	-0.002	-0.091	113.550	0.052	0.045
152	82949	21.371	60.806	1690.138	1618.014	0.642	0.529	758	90	0.022	-0.077	113.700	0.052	0.045
153	82950	21.647	58.687	1690.082	1617.989	0.672	0.542	759	90	-0.099	-0.088	113.850	0.054	0.045
154	82951	21.249	60.218	1690.096	1618.001	0.648	0.538	760	90	-0.027	-0.088	114.000	0.053	0.045
155	82952	21.143	59.388	1690.086	1617.958	0.611	0.535	761	90	-0.040	-0.150	114.150	0.051	0.047
156	82953	21.164	60.742	1690.054	1618.008	0.652	0.543	762	90	-0.082	-0.043	114.300	0.050	0.047
157	82954	21.170	54.102	1690.152	1617.904	0.617	0.584	763	90	0.053	-0.214	114.450	0.053	0.054
158	82955	21.206	61.323	1690.097	1617.901	0.594	0.542	764	90	-0.021	-0.227	114.600	0.047	0.063
159	82956	21.038	56.837	1690.013	1617.965	0.642	0.542	765	90	-0.170	-0.141	114.750	0.057	0.063
160	82957	21.604	66.367	1690.084	1617.940	0.599	0.512	766	90	-0.061	-0.160	114.900	0.055	0.058
161	82958	21.885	62.574	1690.079	1617.949	0.604	0.510	767	90	-0.037	-0.136	115.050	0.052	0.058
162	82959	21.006	50.720	1690.089	1617.922	0.640	0.560	768	90	-0.050	-0.198	115.200	0.051	0.061
163	82960	21.067	50.084	1690.060	1617.954	0.609	0.514	769	90	-0.072	-0.134	115.350	0.049	0.061
164	82961	20.930	53.673	1690.119	1617.989	0.619	0.530	770	90	0.016	-0.080	115.500	0.050	0.061
165	82962	21.381	60.944	1690.104	1617.982	0.649	0.532	771	90	0.013	-0.096	115.650	0.051	0.060
166	82963	21.001	61.235	1690.045	1617.976	0.624	0.537	772	90	-0.078	-0.112	115.800	0.052	0.060
167	82964	21.350	60.779	1690.067	1617.988	0.618	0.552	773	90	-0.019	-0.110	115.950	0.052	0.055
168	82965	21.301	66.064	1690.088	1618.026	0.621	0.549	774	90	-0.006	-0.026	116.100	0.051	0.054
169	82966	21.203	63.583	1690.037	1617.995	0.634	0.541	775	90	-0.074	-0.110	116.250	0.051	0.052
170	82967	21.619	59.311	1690.028	1617.966	0.623	0.538	776	90	-0.120	-0.150	116.400	0.054	0.053
171	82968	21.329	66.618	1690.036	1617.961	0.591	0.528	777	90	-0.067	-0.162	116.550	0.053	0.053
172	82969	21.271	60.405	1690.096	1617.958	0.649	0.513	778	90	0.024	-0.147	116.700	0.053	0.052
173	82970	21.067	56.378	1690.130	1617.977	0.728	0.534	779	90	0.072	-0.112	116.850	0.058	0.051
174	82971	21.236	56.178	1690.117	1617.934	0.624	0.529	780	90	0.034	-0.181	117.000	0.060	0.051
175	82972	21.046	47.133	1690.023	1617.937	0.667	0.542	781	90	-0.122	-0.211	117.150	0.063	0.054
176	82973	21.261	50.372	1690.113	1618.027	0.638	0.532	782	90	0.043	-0.082	117.300	0.064	0.051
177	82974	21.240	51.420	1690.128	1617.974	0.639	0.534	783	90	0.069	-0.165	117.450	0.066	0.048
178	82975	21.061	47.982	1690.092	1617.974	0.665	0.546	784	90	0.019	-0.144	117.600	0.067	0.044
179	82976	21.256	50.164	1690.086	1617.964	0.651	0.529	785	90	-0.002	-0.142	117.750	0.058	0.044
180	82977	21.279	57.878	1690.065	1617.967	0.626	0.538	786	90	-0.035	-0.136	117.900	0.057	0.043
181	82978	21.452	67.293	1690.102	1618.021	0.611	0.516	787	90	0.048	-0.042	118.050	0.059	0.048
182	82979	21.544	65.854	1690.025	1618.010	0.599	0.567	788	90	-0.101	-0.062	118.200	0.062	0.047
183	82980	21.779	64.914	1690.084	1618.026	0.598	0.509	789	90	-0.019	-0.040	118.350	0.060	0.050
184	82981	21.108	64.104	1690.061	1617.997	0.595	0.550	790	90	-0.051	-0.082	118.500	0.060	0.050
185	82982	21.189	63.543	1690.098	1617.965	0.628	0.558	791	90	0.035	-0.139	118.650	0.061	0.050
186	82983	21.105	66.183	1690.092	1618.020	0.612	0.533	792	90	-0.021	-0.053	118.800	0.060	0.052
187	82984	21.629	57.895	1690.128	1617.987	0.637	0.522	793	90	0.061	-0.118	118.950	0.062	0.052
188	82985	21.262	65.484	1690.184	1618.005	0.620	0.529	794	90	0.138	-0.070	119.100	0.070	0.049
189	82986	21.252	59.045	1690.053	1617.965	0.678	0.518	795	90	-0.053	-0.147	119.250	0.069	0.049
190	82987	21.725	58.393	1690.078	1618.015	0.625	0.529	796	90	-0.048	-0.042	119.400	0.065	0.051
191	82988	21.521	58.197	1690.102	1617.987	0.663	0.530	797	90	0.013	-0.098	119.550	0.063	0.050
192	82989	21.365	65.746	1690.114	1617.970	0.620	0.513	798	90	0.027	-0.117	119.700	0.063	0.050
193	82990	21.113	63.191	1690.096	1617.992	0.630	0.520	799	90	-0.032	-0.093	119.850	0.061	0.050
194	82991	21.524	59.840	1690.066	1618.003	0.628	0.517	800	90	-0.054	-0.058	120.000	0.062	0.048
195	82992	21.522	63.182	1690.140	1618.015	0.608	0.558	802	90	0.061	-0.053	120.300	0.057	0.041
196	82993	20.758	59.604	1690.091	1617.990	0.667	0.553	803	90	-0.010	-0.096	120.450	0.056	0.041
197	82994	21.411	57.674	1690.078	1618.008	0.680	0.562	804	90	-0.010	-0.043	120.600	0.054	0.039
198	82995	21.530	61.683	1690.054	1617.947	0.631	0.527	805	90	-0.067	-0.176	120.750	0.056	0.042
199	82996	21.636	60.227	1690.091	1617.978	0.636	0.531	806	90	-0.006	-0.093	120.900	0.056	0.040
200	82997	21.821	61.785	1690.091	1618.015	0.626	0.529	807	90	0.016	-0.056	121.050	0.055	0.039
201	82998	21.637	60.057	1690.088	1617.961	0.620	0.500	808	90	0.013	-0.133	121.200	0.054	0.040
202	82999	21.324	65.808	1690.150	1617.980	0.564	0.518	809	90	0.091	-0.104	121.350	0.053	0.039
203	83000	21.110	53.120	1690.069	1617.895	0.668	0.529	810	90	-0.034	-0.222	121.500	0.054	0.047
204	83001	21.380	62.089	1690.070	1617.953	0.627	0.528	811	90	-0.046	-0.136	121.650	0.054	0.048
205	83002	20.996	61.382	1690.041	1617.934	0.638	0.538	812	90	-0.090	-0.158	121.800	0.057	0.049
206	83003	21.568	52.239	1689.984	1618.032	0.658	0.549	813	90	-0.173	0.002	121.950	0.068	0.053
207	83004	21.817	46.319	1689.951	1617.964	0.625	0.485	814	90	-0.198	-0.120	122.100	0.078	0.053
208	83005	21.269	46.119	1689.930	1617.923	0.599	0.543	815	90	-0.256	-0.155	122.250	0.085	0.054
209	83006	21.518	24.728	1689.940	1615.699	0.603	-1.093	816	90	-0.262	-3.712	122.400	0.098	0.809
210	83007	21.619	46.516	1689.857	1617.980	0.575	0.522	817	90	-0.370	-0.067	122.550	0.121	0.808
211	83008	21.429	31.294	1688.751	1617.929	-0.414	0.582	819	90	-2.163	-0.170	122.850	0.482	0.808
212	83009	20.940	49.871	1689.931	1617.924	0.622	0.512	820	90	-0.258	-0.162	123.000	0.480	0.807
213	83010	21.451	45.754	1689.993	1618.071	0.602	0.538	821	90	-0.149	0.093	123.150	0.479	0.811
214	83011	21.244	53.360	1689.943	1618.073	0.629	0.512	822	90	-0.237	0.085	123.300	0.478	0.813
215	83012	21.361	50.312	1689.876	1618.000	0.590	0.522	823	90	-0.344	-0.040	123.450	0.474	0.814
216	83013	21.555	45.846	1689.872	1617.915	0.636	0.548	825	90	-0.339	-0.190	123.750	0.472	0.813
217	83014	21.224	48.319	1689.872	1617.889	0.634	0.538	826	90	-0.331	-0.224	123.900	0.469	0.811
218	83015	23.425	10.779	1687.136	1615.270	-2.207	-1.554	827	90	-4.693	-4.427	124.050	1.094	1.230
219	83016	21.482	28.314	1689.864	1616.216	0.593	-0.396	829	90	-0.349	-2.920	124.350	1.088	1.338
220	83017	21.878	39.941	1689.852	1617.883	0.649	0.525	830	90	-0.346	-0.283	124.500	1.082	1.334
221	83018	21.152	50.683	1689.938	1617.901	0.632	0.583	833	90	-0.222	-0.194	124.950	1.077	1.333
222	83019	21.621	51.470	1689.875	1617.892	0.566	0.492	835	90	-0.307	-0.198	125.250	1.068	1.331
223	83020	21.552	51.230	1689.838	1617.963	0.582	0.499	836	90	-0.378	-0.096	125.400	1.062	1.333
224	83021	21.925	47.335	1689.854	1617.968	0.619	0.520	837	90	-0.341	-0.096	125.550	1.057	1.334
225	83022	20.936	48.306	1689.834	1617.814	0.636	0.500	838	90	-0.376	-0.333	125.700	1.051	1.331
226	83023	21.077	47.537	1689.889	1617.960	0.631	0.521	839	90	-0.299	-0.093	125.850	1.049	1.329
227	83024	20.852	52.302	1690.049	1618.042	0.592	0.520	840	90	-0.053	0.038	126.000	1.053	1.333
228	83025	21.572	34.534	1688.531	1618.063	-0.931	0.588	841	90	-2.477	0.072	126.150	1.128	1.338
229	83026	21.405	49.798	1689.942	1618.043	0.625	0.539	842	90	-0.243	0.067	126.300	1.129	1.134
230	83027	21.085	46.778	1689.937	1618.036	0.637	0.557	844	90	-0.211	0.042	126.600	1.132	1.136
231	83028	21.351	-42.775	1688.721	1620.879	-0.641	1.829	845	90	-2.178	4.584	126.750	1.133	1.600
232	83029	20.928	50.108	1689.990	1618.052	0.601	0.508	847	90	-0.131	0.053	127.050	1.136	1.602
233	83030	21.523	47.023	1689.863	1617.977	0.617	0.553	848	90	-0.370	-0.022	127.200	1.131	1.601
234	83031	21.225	51.215	1689.928	1618.064	0.607	0.516	849	90	-0.221	0.072	127.350	1.132	1.600
235	83032	21.237	44.226	1689.892	1617.825	0.605	0.536	850	90	-0.298	-0.298	127.500	1.132	1.600
236	83033	21.098	43.121	1689.912	1617.988	0.617	0.536	851	90	-0.259	-0.050	127.650	1.134	1.600
237	83034	21.668	48.693	1689.950	1617.920	0.647	0.489	853	90	-0.190	-0.139	127.950	1.137	1.601
238	83035	21.209	50.617	1689.856	1618.062	0.541	0.564	854	90	-0.358	0.098	128.100	0.639	1.256
239	83036	21.712	48.957	1689.858	1617.898	0.576	0.544	855	90	-0.366	-0.146	128.250	0.639	1.051
240	83037	21.150	48.495	1689.906	1617.936	0.585	0.543	858	90	-0.306	-0.112	128.700	0.640	1.048
241	83038	21.426	50.896	1689.925	1617.899	0.592	0.519	859	90	-0.230	-0.174	128.850	0.640	1.048
242	83039	21.578	47.953	1689.930	1617.945	0.591	0.527	860	90	-0.258	-0.094	129.000	0.640	1.046
243	83040	20.905	48.200	1689.982	1618.058	0.591	0.553	862	90	-0.142	0.091	129.300	0.644	1.045
244	83041	21.410	51.238	1689.979	1617.974	0.588	0.511	863	90	-0.176	-0.053	129.450	0.647	1.044
245	83042	21.314	49.695	1689.936	1617.997	0.611	0.539	865	90	-0.235	-0.022	129.750	0.649	1.038
